縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
宜蘭縣,礁溪鄉,新成屋,73212.29,21
宜蘭縣,羅東鎮,中古屋,30821.65,268
宜蘭縣,羅東鎮,新成屋,37366.57,14
宜蘭縣,蘇澳鎮,中古屋,22559.31,29
宜蘭縣,頭城鎮,中古屋,24432.16,25
宜蘭縣,頭城鎮,新成屋,41018.5,2
屏東縣,內埔鄉,中古屋,183.33,6
屏東縣,東港鎮,中古屋,84.0,2
屏東縣,潮州鎮,中古屋,135.33,3
屏東縣,潮州鎮,新成屋,245.0,1
彰化縣,二林鎮,中古屋,40.75,4
彰化縣,和美鎮,中古屋,73.0,1
彰化縣,員林市,中古屋,127.0,8
彰化縣,埔心鄉,中古屋,78.0,1
彰化縣,彰化市,中古屋,103.0,8
彰化縣,永靖鄉,中古屋,63.0,1
彰化縣,田中鎮,中古屋,79.0,1
彰化縣,田中鎮,新成屋,64.0,1
彰化縣,福興鄉,中古屋,39.0,1
彰化縣,秀水鄉,中古屋,70.0,1
彰化縣,芳苑鄉,中古屋,49.0,1
新北市,三峽區,中古屋,53227.11,577
新北市,三峽區,新成屋,63308.04,159
新北市,三芝區,中古屋,22103.45,220
新北市,三重區,中古屋,89305.13,632
新北市,三重區,新成屋,104357.58,278
新北市,中和區,中古屋,92537.3,431
新北市,中和區,新成屋,111016.34,154
新北市,五股區,中古屋,49303.05,230
新北市,五股區,新成屋,70013.22,131
新北市,八里區,中古屋,42426.99,181
新北市,八里區,新成屋,61445.9,197
新北市,土城區,中古屋,78073.52,682
新北市,土城區,新成屋,87304.33,52
新北市,新店區,中古屋,89013.98,411
新北市,新店區,新成屋,117770.59,178
新北市,新莊區,中古屋,77373.4,1192
新北市,新莊區,新成屋,107683.79,624
新北市,板橋區,中古屋,98710.86,946
新北市,板橋區,新成屋,133766.38,363
新北市,林口區,中古屋,58596.37,309
新北市,林口區,新成屋,70980.76,344
新北市,樹林區,中古屋,56857.69,384
新北市,樹林區,新成屋,56176.32,329
新北市,永和區,中古屋,113234.49,185
新北市,永和區,新成屋,128374.76,21
新北市,汐止區,中古屋,66210.4,1165
新北市,汐止區,新成屋,80788.32,438
新北市,泰山區,中古屋,70695.19,158
新北市,泰山區,新成屋,81647.88,26
新北市,淡水區,中古屋,48071.59,1397
新北市,淡水區,新成屋,60937.05,918
新北市,深坑區,中古屋,61605.59,34
新北市,深坑區,新成屋,65807.0,6
